td,SP500
2017-04-06,0.0019295216000000002
2017-04-07,-8.271336599999999e-4
2017-04-10,6.877184000000001e-4
2017-04-11,-0.001433909
2017-04-12,-0.0037599802
2017-04-13,-0.006814718
2017-04-14,0
2017-04-17,0.008613348
2017-04-18,-0.002903402
2017-04-19,-0.0017163754000000002
2017-04-20,0.007557273
2017-04-21,-0.0030350685
2017-04-24,0.010840058
2017-04-25,0.006090641
2017-04-26,-4.8571825e-4
2017-04-27,5.528927e-4
2017-04-28,-0.0019131303
2017-05-01,0.0017323494000000001
2017-05-02,0.00118899345
2017-05-03,-0.0012713669999999998
2017-05-04,5.820989599999999e-4
2017-05-05,0.0040886402
2017-05-08,3.7431716999999996e-5
2017-05-09,-0.0010252595
2017-05-10,0.0011305809
2017-05-11,-0.0021628141
2017-05-12,-0.0014784336000000001
2017-05-15,0.004776477800000001
2017-05-16,-6.868839e-4
2017-05-17,-0.018178225
2017-05-18,0.0036867857
2017-05-19,0.0067675114000000005
2017-05-22,0.005160093300000001
2017-05-23,0.0018378496
2017-05-24,0.00248909
2017-05-25,0.0044419765
2017-05-26,3.105402e-4
2017-05-29,0
2017-05-30,-0.0012046099
2017-05-31,-4.5996903999999996e-4
2017-06-01,0.007571101
2017-06-02,0.0037077664999999997
2017-06-05,-0.0012176633
2017-06-06,-0.0027790666000000004
2017-06-07,0.0015681981999999999
2017-06-08,2.6714802e-4
2017-06-09,-8.299947e-4
2017-06-12,-9.787679e-4
2017-06-13,0.0045114756
2017-06-14,-9.958148e-4
2017-06-15,-0.0022395849
2017-06-16,2.835989e-4
2017-06-19,0.008347272999999999
2017-06-20,-0.0066966414
2017-06-21,-5.826354e-4
2017-06-22,-4.5579670000000003e-4
2017-06-23,0.0015609264
2017-06-26,3.1578540000000004e-4
2017-06-27,-0.008072853
2017-06-28,0.008808017
2017-06-29,-0.0085999966
2017-06-30,0.0015332699
2017-07-03,0.0023108721
2017-07-04,0
2017-07-05,0.0014532803999999999
2017-07-06,-0.009368837
2017-07-07,0.0064030886
2017-07-10,9.278059e-4
2017-07-11,-7.826685999999999e-4
2017-07-12,0.007305622
2017-07-13,0.0018745660999999999
2017-07-14,0.004673481
2017-07-17,-5.2928925e-5
2017-07-18,5.978346e-4
2017-07-19,0.0053726435
2017-07-20,-1.5366077e-4
2017-07-21,-3.6787987e-4
2017-07-24,-0.0010637641
2017-07-25,0.002923131
2017-07-26,2.8264523e-4
2017-07-27,-9.726882e-4
2017-07-28,-0.0013411044999999998
2017-07-31,-7.2813034e-4
2017-08-01,0.0024491549
2017-08-02,4.92692e-4
2017-08-03,-0.0021836758
2017-08-04,0.0018891096
2017-08-07,0.001647234
2017-08-08,-0.0024144052999999998
2017-08-09,-3.6358833e-4
2017-08-10,-0.014474452
2017-08-11,0.0012755394000000001
2017-08-14,0.01004374
2017-08-15,-4.9883127e-4
2017-08-16,0.0014201403000000002
2017-08-17,-0.015436947000000001
2017-08-18,-0.0018353462000000001
2017-08-21,0.0011626482000000001
2017-08-22,0.0099407434
2017-08-23,-0.0034536123
2017-08-24,-0.00207448
2017-08-25,0.001672864
2017-08-28,4.8708915999999997e-4
2017-08-29,8.428096999999999e-4
2017-08-30,0.0046151876
2017-08-31,0.005720973000000001
2017-09-01,0.0019825697000000002
2017-09-04,0
2017-09-05,-0.0075508356
2017-09-06,0.003128767
2017-09-07,-1.784563e-4
2017-09-08,-0.0014888644
2017-09-11,0.010839343
2017-09-12,0.003363967
2017-09-13,7.570982e-4
2017-09-14,-0.001100719
2017-09-15,0.001847148
2017-09-18,0.0014559030000000001
2017-09-19,0.0011101961
2017-09-20,6.343126e-4
2017-09-21,-0.0030459166
2017-09-22,6.477833e-4
2017-09-25,-0.0022220612
2017-09-26,7.212162e-5
2017-09-27,0.004085183
2017-09-28,0.0012046099
2017-09-29,0.003705144
2017-10-02,0.0038739443
2017-10-03,0.0021588802000000002
2017-10-04,0.00124669075
2017-10-05,0.005646824999999999
2017-10-06,-0.0010736585
2017-10-09,-0.0018044114
2017-10-10,0.0023224354
2017-10-11,0.0018035172999999998
2017-10-12,-0.0016867518
2017-10-13,8.780956e-4
2017-10-16,0.0017507076
2017-10-17,6.725788e-4
2017-10-18,7.4231625e-4
2017-10-19,3.2794476000000004e-4
2017-10-20,0.0051168203
2017-10-23,-0.0039724708
2017-10-24,0.0016179085
2017-10-25,-0.0046630502
2017-10-26,0.0012708902
2017-10-27,0.008072972000000001
2017-10-30,-0.0031924844000000003
2017-10-31,9.444951999999999e-4
2017-11-01,0.0015921593
2017-11-02,1.9001959999999997e-4
2017-11-03,0.0030970573
2017-11-06,0.0012712479
2017-11-07,-1.8912554e-4
2017-11-08,0.0014436245
2017-11-09,-0.0037618876
2017-11-10,-8.9764595e-4
2017-11-13,9.8359585e-4
2017-11-14,-0.0023096204
2017-11-15,-0.0055256486
2017-11-16,0.0081961155
2017-11-17,-0.0026259422
2017-11-20,0.0012756586
2017-11-21,0.006541133
2017-11-22,-7.502437000000001e-4
2017-11-23,0
2017-11-24,0.0020561218
2017-11-27,-3.8427114e-4
2017-11-28,0.0098484755
2017-11-29,-3.6925077e-4
2017-11-30,0.0081909895
2017-12-01,-0.0020245314
2017-12-04,-0.0010521412
2017-12-05,-0.003739357
2017-12-06,-1.1408329e-4
2017-12-07,0.00293231
2017-12-08,0.005506277
2017-12-11,0.0032019615000000003
2017-12-12,0.0015488863
2017-12-13,-4.7296286e-4
2017-12-14,-0.004070878
2017-12-15,0.008974314
2017-12-18,0.005362749
2017-12-19,-0.0032302737
2017-12-20,-8.279085e-4
2017-12-21,0.0019856691000000003
2017-12-22,-4.5818089999999996e-4
2017-12-25,0
2017-12-26,-0.0010583997
2017-12-27,7.909536e-4
2017-12-28,0.0018340349
2017-12-29,-0.0051831603000000006
2018-01-01,0
2018-01-02,0.008303404
2018-01-03,0.006398797
2018-01-04,0.004028678
2018-01-05,0.0070338250000000005
2018-01-08,0.0016623735000000001
2018-01-09,0.0013029575
2018-01-10,-0.0011122227
2018-01-11,0.007033706
2018-01-12,0.0067496299999999995
2018-01-15,0
2018-01-16,-0.0035244823
2018-01-17,0.0094150305
2018-01-18,-0.0016164184
2018-01-19,0.004385233
2018-01-22,0.0080667734
2018-01-23,0.0021743774
2018-01-24,-5.5998564e-4
2018-01-25,6.0260296e-4
2018-01-26,0.011841178
2018-01-29,-0.006731987
2018-01-30,-0.010898829
2018-01-31,4.889965000000001e-4
2018-02-01,-6.480813000000001e-4
2018-02-02,-0.021208525
2018-02-05,-0.040979204
2018-02-06,0.017440914999999998
2018-02-07,-0.0050016046
2018-02-08,-0.037536442
2018-02-09,0.014936089999999999
2018-02-12,0.013914585
2018-02-13,0.0026129483999999996
2018-02-14,0.013402461999999999
2018-02-15,0.012069106000000001
2018-02-16,3.7348270000000004e-4
2018-02-19,0
2018-02-20,-0.0058413744
2018-02-21,-0.0054965019999999995
2018-02-22,9.735823000000001e-4
2018-02-23,0.016028404
2018-02-26,0.011757016
2018-02-27,-0.012706876
2018-02-28,-0.011095762
2018-03-01,-0.01332438
2018-03-02,0.00507164
2018-03-05,0.011031985
2018-03-06,0.0026388168000000003
2018-03-07,-4.838705e-4
2018-03-08,0.0044630766
2018-03-09,0.017378807
2018-03-12,-0.0012739897
2018-03-13,-0.0063635707
2018-03-14,-0.005724549
2018-03-15,-7.819532999999999e-4
2018-03-16,0.0017035007
2018-03-19,-0.014204204
2018-03-20,0.0014817715000000002
2018-03-21,-0.0018439889
2018-03-22,-0.025162876
2018-03-23,-0.020966887
2018-03-26,0.027157307
2018-03-27,-0.017276286999999998
2018-03-28,-0.002916634
2018-03-29,0.013769746000000001
2018-03-30,0
2018-04-02,-0.022337437
2018-04-03,0.012614845999999999
2018-04-04,0.01156652
2018-04-05,0.006862879
2018-04-06,-0.021920264000000002
2018-04-09,0.0033365488
2018-04-10,0.016726971
2018-04-11,-0.005525350599999999
2018-04-12,0.0082507133
2018-04-13,-0.0028866530000000003
2018-04-16,0.008109093000000001
2018-04-17,0.010661483000000001
2018-04-18,8.313656e-4
2018-04-19,-0.005726099
2018-04-20,-0.0085365176
2018-04-23,5.6266785e-5
2018-04-24,-0.013380587
2018-04-25,0.0018370152
2018-04-26,0.010434151000000001
2018-04-27,0.0011136532
2018-04-30,-0.008187472999999999
2018-05-01,0.0025490522
2018-05-02,-0.007205844
2018-05-03,-0.0022536516
2018-05-04,0.012811184
2018-05-07,0.003457904
2018-05-08,-2.6565789999999996e-4
2018-05-09,0.009682178500000001
2018-05-10,0.0093706846
2018-05-11,0.0017075539
2018-05-14,8.8346004e-4
2018-05-15,-0.0068421364
2018-05-16,0.0040605068
2018-05-17,-8.558631e-4
2018-05-18,-0.0026322006999999997
2018-05-21,0.0073868036
2018-05-22,-0.0031357408
2018-05-23,0.003248453
2018-05-24,-0.00202322
2018-05-25,-0.0023572445
2018-05-28,0
2018-05-29,-0.011564195
2018-05-30,0.012695788999999999
2018-05-31,-0.006879568
2018-06-01,0.010849237000000001
2018-06-04,0.0044796467
2018-06-05,7.0261955e-4
2018-06-06,0.008567333
2018-06-07,-7.1418285e-4
2018-06-08,0.003125906
2018-06-11,0.0010687112999999999
2018-06-12,0.0017434358999999999
2018-06-13,-0.004026115
2018-06-14,0.0024715661999999998
2018-06-15,-0.00101709366
2018-06-18,-0.0021261573
2018-06-19,-0.004023373
2018-06-20,0.0017122029999999998
2018-06-21,-0.0063455105
2018-06-22,0.0018619299
2018-06-25,-0.013724685
2018-06-26,0.0022045374
2018-06-27,-0.008604348000000001
2018-06-28,0.0061787367000000004
2018-06-29,7.584095e-4
2018-07-02,0.0030679703000000003
2018-07-03,-0.0049473643
2018-07-04,0
2018-07-05,0.008620858
2018-07-06,0.008481263999999999
2018-07-09,0.008823037
2018-07-10,0.003473282
2018-07-11,-0.007094204400000001
2018-07-12,0.008749008
2018-07-13,0.0010792017
2018-07-16,-0.0010281205
2018-07-17,0.0039737225
2018-07-18,0.0021605492
2018-07-19,-0.00395298
2018-07-20,-9.484291e-4
2018-07-23,0.0018380879999999999
2018-07-24,0.0047808886
2018-07-25,0.009101629
2018-07-26,-0.003032267
2018-07-27,-0.006562233
2018-07-30,-0.0057541730000000004
2018-07-31,0.0048847198
2018-08-01,-0.0010403395
2018-08-02,0.004926443
2018-08-03,0.0046441555
2018-08-06,0.003538251
2018-08-07,0.0028241873000000002
2018-08-08,-2.6237965e-4
2018-08-09,-0.0014416575
2018-08-10,-0.007113874
2018-08-13,-0.0040059686
2018-08-14,0.00638926
2018-08-15,-0.007602155
2018-08-16,0.007919431
2018-08-17,0.0033230781999999998
2018-08-20,0.0024280548
2018-08-21,0.0020685196
2018-08-22,-3.9815903e-4
2018-08-23,-0.0016912817999999998
2018-08-24,0.006198883
2018-08-27,0.0076704024999999995
2018-08-28,2.6929378999999997e-4
2018-08-29,0.005701422699999999
2018-08-30,-0.0044303536
2018-08-31,1.3446808e-4
2018-09-03,0
2018-09-04,-0.0016543268999999999
2018-09-05,-0.0028031467999999997
2018-09-06,-0.0036523341999999998
2018-09-07,-0.0022133589
2018-09-10,0.0018978119
2018-09-11,0.0037398338
2018-09-12,3.566742e-4
2018-09-13,0.005282283
2018-09-14,2.7549267e-4
2018-09-17,-0.005569696400000001
2018-09-18,0.005369067
2018-09-19,0.0012532473
2018-09-20,0.0078406334
2018-09-21,-3.6853552e-4
2018-09-24,-0.0035156608
2018-09-25,-0.0013051033
2018-09-26,-0.0032892823
2018-09-27,0.0027632713
2018-09-28,-6.854534e-6
2018-10-01,0.0036411284999999997
2018-10-02,-3.966689e-4
2018-10-03,7.1156025e-4
2018-10-04,-0.008169472
2018-10-05,-0.005527973
2018-10-08,-3.951192e-4
2018-10-09,-0.0014178753
2018-10-10,-0.032864213
2018-10-11,-0.02057302
2018-10-12,0.014206171
2018-10-15,-0.0059049726
2018-10-16,0.02149558
2018-10-17,-2.5266409e-4
2018-10-18,-0.014391899
2018-10-19,-3.6114454e-4
2018-10-22,-0.0042995214
2018-10-23,-0.0055118203
2018-10-24,-0.030864417999999998
2018-10-25,0.018625021
2018-10-26,-0.017327249
2018-10-29,-0.0065596104
2018-10-30,0.015666723
2018-10-31,0.010851383000000001
2018-11-01,0.01055789
2018-11-02,-0.006316662
2018-11-05,0.005600333
2018-11-06,0.006259322
2018-11-07,0.021208882
2018-11-08,-0.0025089382999999997
2018-11-09,-0.009199022999999999
2018-11-12,-0.019701481
2018-11-13,-0.0014818907
2018-11-14,-0.007567405699999999
2018-11-15,0.010593772
2018-11-16,0.0022232533
2018-11-19,-0.016643107
2018-11-20,-0.018151224
2018-11-21,0.003043294
2018-11-22,0
2018-11-23,-0.006554842
2018-11-26,0.015532374
2018-11-27,0.0032616854
2018-11-28,0.022974014
2018-11-29,-0.0021976829
2018-11-30,0.008185506
2018-12-03,0.010941385999999999
2018-12-04,-0.032364905
2018-12-05,0
2018-12-06,-0.0015222430000000002
2018-12-07,-0.023320138
2018-12-10,0.0017621517
2018-12-11,-3.5631656999999997e-4
2018-12-12,0.005419493
2018-12-13,-1.9991398e-4
2018-12-14,-0.019086719000000002
2018-12-17,-0.020773470000000002
2018-12-18,8.642673499999999e-5
2018-12-19,-0.015395701
2018-12-20,-0.015772104
2018-12-21,-0.02058822
2018-12-24,-0.027112246
2018-12-25,0
2018-12-26,0.049593687
2018-12-27,0.008562684000000001
2018-12-28,-0.00124156475
2018-12-31,0.00849247
2019-01-01,0
2019-01-02,0.001268506
2019-01-03,-0.02475673
2019-01-04,0.034335732
2019-01-07,0.00701046
2019-01-08,0.0096952915
2019-01-09,0.0040980577
2019-01-10,0.0045183897
2019-01-11,-1.462698e-4
2019-01-14,-0.0052575470000000004
2019-01-15,0.010721684
2019-01-16,0.002221942
2019-01-17,0.007591367
2019-01-18,0.013182998
2019-01-21,0
2019-01-22,-0.014157295
2019-01-23,0.0022028685
2019-01-24,0.0013756751999999999
2019-01-25,0.008488655000000001
2019-01-28,-0.007846832
2019-01-29,-0.0014562607
2019-01-30,0.015549302000000001
2019-01-31,0.008597374
2019-02-01,8.985996e-4
2019-02-04,0.0067762136
2019-02-05,0.0047084093
2019-02-06,-0.0022244453
2019-02-07,-0.0093571544
2019-02-08,6.761551e-4
2019-02-11,7.0905685e-4
2019-02-12,0.012890219999999999
2019-02-13,0.003023982
2019-02-14,-0.0026516318
2019-02-15,0.010878801
2019-02-18,0
2019-02-19,0.0014986991999999999
2019-02-20,0.0017770529
2019-02-21,-0.0035264491999999997
2019-02-22,0.0064110756
2019-02-25,0.0012319088
2019-02-26,-7.904768e-4
2019-02-27,-5.440712e-4
2019-02-28,-0.0028254986
2019-03-01,0.006895304
2019-03-04,-0.0038805604
2019-03-05,-0.0011315346
2019-03-06,-0.006524086
2019-03-07,-0.0081257224
2019-03-08,-0.0021317005
2019-03-11,0.01466608
2019-03-12,0.0029532910000000002
2019-03-13,0.006949543999999999
2019-03-14,-8.6802244e-4
2019-03-15,0.0049848557
2019-03-18,0.0037059784
2019-03-19,-1.3053417e-4
2019-03-20,-0.0029443501999999997
2019-03-21,0.010852456
2019-03-22,-0.018974483
2019-03-25,-8.38995e-4
2019-03-26,0.0071827173
2019-03-27,-0.0046443343
2019-03-28,0.003589511
2019-03-29,0.006734252
2019-04-01,0.011568545999999999
2019-04-02,1.7404556e-5
2019-04-03,0.0021483898
2019-04-04,0.0020846128
2019-04-05,0.004636407
2019-04-08,0.001047492
2019-04-09,-0.0060675144000000006
2019-04-10,0.003477931
2019-04-11,3.8146973e-5
2019-04-12,0.0066093206
2019-04-15,-6.2936544e-4
2019-04-16,5.093812999999999e-4
2019-04-17,-0.002273798
2019-04-18,0.0015790462
2019-04-19,0
2019-04-22,0.0010119676599999999
2019-04-23,0.008841156999999999
2019-04-24,-0.0021917819999999998
2019-04-25,-3.6895274999999996e-4
2019-04-26,0.0046852827000000005
2019-04-29,0.0010715723000000001
2019-04-30,9.5140934e-4
2019-05-01,-0.0075021386
2019-05-02,-0.0021240115
2019-05-03,0.0096383095
2019-05-06,-0.004471004
2019-05-07,-0.016511678999999998
2019-05-08,-0.0016054511
2019-05-09,-0.003021419
2019-05-10,0.0037202835
2019-05-13,-0.024130582999999997
2019-05-14,0.008015989999999999
2019-05-15,0.00583899
2019-05-16,0.008895278
2019-05-17,-0.0058373209999999995
2019-05-20,-0.0067493916
2019-05-21,0.0084958076
2019-05-22,-0.0028244257
2019-05-23,-0.011914134
2019-05-24,0.0013535022999999998
2019-05-27,0
2019-05-28,-0.008375704000000001
2019-05-29,-0.0069119334
2019-05-30,0.0020984411
2019-05-31,-0.013195395
2019-06-03,-0.0027652383000000003
2019-06-04,0.0214324
2019-06-05,0.008161902399999999
2019-06-06,0.006135583
2019-06-07,0.010497689
2019-06-10,0.0046600103
2019-06-11,-3.4987926000000003e-4
2019-06-12,-0.0020375848
2019-06-13,0.0040973425
2019-06-14,-0.0016115308
2019-06-17,9.317398000000001e-4
2019-06-18,0.009717344999999999
2019-06-19,0.0029851198
2019-06-20,0.009472132
2019-06-21,-0.0012592076999999998
2019-06-24,-0.0017318726000000002
2019-06-25,-0.009496391
2019-06-26,-0.0012339353599999999
2019-06-27,0.003823161
2019-06-28,0.005757451
2019-07-01,0.00767231
2019-07-02,0.0029281378
2019-07-03,0.007672429
2019-07-04,0
2019-07-05,-0.0018059015000000001
2019-07-08,-0.0048354268
2019-07-09,0.00123655796
2019-07-10,0.004510641
2019-07-11,0.0022852421
2019-07-12,0.0046201944
2019-07-15,1.7583370000000002e-4
2019-07-16,-0.0034037827999999996
2019-07-17,-0.0065312386
2019-07-18,0.0035820007
2019-07-19,-0.006176709999999999
2019-07-22,0.0028287171999999998
2019-07-23,0.006847501000000001
2019-07-24,0.0046881436999999995
2019-07-25,-0.0052623750000000006
2019-07-26,0.007387637999999999
2019-07-29,-0.0016161202999999999
2019-07-30,-0.0025786756999999997
2019-07-31,-0.010885537
2019-08-01,-0.008998811
2019-08-02,-0.007282734
2019-08-05,-0.029777825
2019-08-06,0.013017058
2019-08-07,7.668733599999999e-4
2019-08-08,0.01876235
2019-08-09,-0.006616592399999999
2019-08-12,-0.011957526000000001
2019-08-13,0.014762044
2019-08-14,-0.029292762
2019-08-15,0.0024642944
2019-08-16,0.014426112
2019-08-19,0.012105823
2019-08-20,-0.007914721999999999
2019-08-21,0.008246779400000001
2019-08-22,-5.0610304e-4
2019-08-23,-0.02594632
2019-08-26,0.01098299
2019-08-27,-0.0032031536
2019-08-28,0.0065454245
2019-08-29,0.012687325000000001
2019-08-30,6.427765e-4
2019-09-02,0
2019-09-03,-0.0068991184
2019-09-04,0.010842085
2019-09-05,0.013009787
2019-09-06,9.106398e-4
2019-09-09,-9.399652499999999e-5
2019-09-10,3.2234192000000003e-4
2019-09-11,0.007229686
2019-09-12,0.0028791428
2019-09-13,-7.2443485e-4
2019-09-16,-0.003135562
2019-09-17,0.0025817156000000003
2019-09-18,3.427267e-4
2019-09-19,2.0027159999999997e-5
2019-09-20,-0.004895568
2019-09-23,-9.691715e-5
2019-09-24,-0.0084163547
2019-09-25,0.0061585903
2019-09-26,-0.0024288893
2019-09-27,-0.005316376699999999
2019-09-30,0.0050475599999999995
2019-10-01,-0.012258351
2019-10-02,-0.017903209
2019-10-03,0.007971882999999999
2019-10-04,0.0142169
2019-10-07,-0.0044782758
2019-10-08,-0.015560806
2019-10-09,0.00910449
2019-10-10,0.006415725
2019-10-11,0.010939002
2019-10-14,-0.0013871193000000001
2019-10-15,0.0099556446
2019-10-16,-0.001999557
2019-10-17,0.0027627945
2019-10-18,-0.003919363
2019-10-21,0.006871581
2019-10-22,-0.0035686493000000002
2019-10-23,0.0028471946999999997
2019-10-24,0.0019204616999999998
2019-10-25,0.0040726662
2019-10-28,0.005581379
2019-10-29,-8.323788999999999e-4
2019-10-30,0.0032533406999999998
2019-10-31,-0.0030228496
2019-11-01,0.0096622705
2019-11-04,0.0037040709999999998
2019-11-05,-0.0011857152
2019-11-06,7.0250034e-4
2019-11-07,0.0027301311
2019-11-08,0.0025607347
2019-11-11,-0.0019624829999999997
2019-11-12,0.0015646219
2019-11-13,7.1156025e-4
2019-11-14,8.370875999999999e-4
2019-11-15,0.0076954365000000005
2019-11-18,5.031824e-4
2019-11-19,-5.925893799999999e-4
2019-11-20,-0.0037561655
2019-11-21,-0.0015827417
2019-11-22,0.0021749735
2019-11-25,0.007507323999999999
2019-11-26,0.0021955967
2019-11-27,0.004174471
2019-11-28,0
2019-11-29,-0.0040112138
2019-12-02,-0.008630991
2019-12-03,-0.0066381097
2019-12-04,0.006323576
2019-12-05,0.0015002489
2019-12-06,0.009135723
2019-12-09,-0.0031628013
2019-12-10,-0.0010969639000000002
2019-12-11,0.0029081106
2019-12-12,0.008575201
2019-12-13,7.2598457e-5
2019-12-16,0.007147789
2019-12-17,3.3533573e-4
2019-12-18,-4.3231249999999997e-4
2019-12-19,0.004459262
2019-12-20,0.0049448013
2019-12-23,8.661747000000001e-4
2019-12-24,-1.9544362999999998e-4
2019-12-25,0
2019-12-26,0.005128145
2019-12-27,3.3974648e-5
2019-12-30,-0.005780815999999999
2019-12-31,0.0029460192000000003
2020-01-01,0
2020-01-02,0.008378744
2020-01-03,-0.007059872
2020-01-06,0.0035333633
2020-01-07,-0.002803266
2020-01-08,0.0049024820000000005
2020-01-09,0.006655216
2020-01-10,-0.0028551817000000003
2020-01-13,0.006976247
2020-01-14,-0.001514554
2020-01-15,0.0018701553000000002
2020-01-16,0.008366585
2020-01-17,0.0038621425999999996
2020-01-20,0
2020-01-21,-0.0026519894999999997
2020-01-22,2.8908252999999996e-4
2020-01-23,0.0011409521
2020-01-24,-0.009042144
2020-01-27,-0.015730739
2020-01-28,0.010053635
2020-01-29,-8.6688995e-4
2020-01-30,0.0031343699000000004
2020-01-31,-0.017705798
2020-02-03,0.0072546005000000005
2020-02-04,0.014980435
2020-02-05,0.011250614999999999
2020-02-06,0.0033257008
2020-02-07,-0.005400836500000001
2020-02-10,0.0073263645
2020-02-11,0.0016884804000000002
2020-02-12,0.006462693
2020-02-13,-0.0016304255000000002
2020-02-14,0.0018435716999999998
2020-02-17,0
2020-02-18,-0.0029199720000000003
2020-02-19,0.0047057867
2020-02-20,-0.0038155317
2020-02-21,-0.010518073999999999
2020-02-24,-0.033513606
2020-02-25,-0.030279994
2020-02-26,-0.0037785172
2020-02-27,-0.044163227
2020-02-28,-0.0082383156
2020-03-02,0.046039224000000004
2020-03-03,-0.028107882
2020-03-04,0.042202590000000005
2020-03-05,-0.033922075999999995
2020-03-06,-0.017053843
2020-03-09,-0.075969696
2020-03-10,0.049396275999999996
2020-03-11,-0.048868419999999996
2020-03-12,-0.09511269
2020-03-13,0.09287129999999999
2020-03-16,-0.11984056000000001
2020-03-17,0.05995488
2020-03-18,-0.05183077
2020-03-19,0.0047078133
2020-03-20,-0.04335952
2020-03-23,-0.029293895
2020-03-24,0.09382771999999999
2020-03-25,0.011535048000000001
2020-03-26,0.062414170000000005
2020-03-27,-0.033687353
2020-03-30,0.03351605
2020-03-31,-0.016012728
2020-04-01,-0.044142427
2020-04-02,0.022829294
2020-04-03,-0.015137136
2020-04-06,0.070331335
2020-04-07,-0.0016030669
2020-04-08,0.034056425
2020-04-09,0.014487386
2020-04-10,0
2020-04-13,-0.010104656
2020-04-14,0.030572534
2020-04-15,-0.022030413000000002
2020-04-16,0.005816698
2020-04-17,0.0267936
2020-04-20,-0.017881036
2020-04-21,-0.030674815
2020-04-22,0.022930264
2020-04-23,-5.3942204e-4
2020-04-24,0.013918041999999999
2020-04-27,0.014714122000000001
2020-04-28,-0.005242407300000001
2020-04-29,0.02658391
2020-04-30,-0.009212434
2020-05-01,-0.028059006
2020-05-04,0.0042498112
2020-05-05,0.009040593999999999
2020-05-06,-0.0069794060000000005
2020-05-07,0.01150465
2020-05-08,0.016871571999999998
2020-05-11,1.7750262999999999e-4
2020-05-12,-0.020543814
2020-05-13,-0.01746273
2020-05-14,0.011524795999999999
2020-05-15,0.0039263964000000005
2020-05-18,0.031501174
2020-05-19,-0.010484397000000001
2020-05-20,0.016651153999999998
2020-05-21,-0.007773578
2020-05-22,0.0023536682000000002
2020-05-25,0
2020-05-26,0.012289166
2020-05-27,0.014827251
2020-05-28,-0.0021079183
2020-05-29,0.0048123598
2020-06-01,0.0037512780000000003
2020-06-02,0.008210778
2020-06-03,0.013648987
2020-06-04,-0.0033686757
2020-06-05,0.02621162
2020-06-08,0.012041569
2020-06-09,-0.0077991486
2020-06-10,-0.005313098400000001
2020-06-11,-0.058944044
2020-06-12,0.013060808
2020-06-15,0.0083122253
2020-06-16,0.018962383
2020-06-17,-0.0036002994
2020-06-18,5.942583e-4
2020-06-19,-0.005649507000000001
2020-06-22,0.006495117999999999
2020-06-23,0.0043073893000000005
2020-06-24,-0.025855123999999997
2020-06-25,0.010959506
2020-06-26,-0.024226904
2020-06-29,0.014685631
2020-06-30,0.015409827000000001
2020-07-01,0.0050221680000000005
2020-07-02,0.004541278
2020-07-03,0
2020-07-06,0.015881777
2020-07-07,-0.010818541
2020-07-08,0.0078275204
2020-07-09,-0.005643606
2020-07-10,0.010466218000000001
2020-07-13,-0.009362519
2020-07-14,0.013406396000000001
2020-07-15,0.009082079
2020-07-16,-0.0034061074000000004
2020-07-17,0.0028486252
2020-07-20,0.008406997000000001
2020-07-21,0.0016790627999999999
2020-07-22,0.00574708
2020-07-23,-0.012319863
2020-07-24,-0.006190419
2020-07-27,0.007395148000000001
2020-07-28,-0.0064733624
2020-07-29,0.012428403
2020-07-30,-0.0037502646
2020-07-31,0.007670522
2020-08-03,0.0071810484
2020-08-04,0.0036119223
2020-08-05,0.0064297915
2020-08-06,0.0064276457
2020-08-07,6.330013e-4
2020-08-10,0.0027421713
2020-08-11,-0.007969140999999999
2020-08-12,0.013996601
2020-08-13,-0.0020471811
2020-08-14,-1.7189980000000002e-4
2020-08-17,0.0027098656
2020-08-18,0.0023033619
2020-08-19,-0.004404366
2020-08-20,0.0031586885
2020-08-21,0.0034410954
2020-08-24,0.01004374
2020-08-25,0.0035963057999999996
2020-08-26,0.010195613
2020-08-27,0.0016731024
2020-08-28,0.0067325829999999994
2020-08-31,-0.002194941
2020-09-01,0.0075249670000000005
2020-09-02,0.015365957999999999
2020-09-03,-0.035125852
2020-09-04,-0.008133053999999999
2020-09-07,0
2020-09-08,-0.027756333
2020-09-09,0.02014494
2020-09-10,-0.017584801
2020-09-11,5.3310394e-4
2020-09-14,0.012741804
2020-09-15,0.005219340300000001
2020-09-16,-0.0046189427
2020-09-17,-0.008412361
2020-09-18,-0.011182606
2020-09-21,-0.011571109
2020-09-22,0.010517955
2020-09-23,-0.023721456999999998
2020-09-24,0.002987504
2020-09-25,0.015976667
2020-09-28,0.01611054
2020-09-29,-0.0048126578
2020-09-30,0.0082536936
2020-10-01,0.0052928925
2020-10-02,-0.009571731
2020-10-05,0.017975569
2020-10-06,-0.013988018
2020-10-07,0.017405748000000002
2020-10-08,0.008007169
2020-10-09,0.008790612
2020-10-12,0.016418695
2020-10-13,-0.006306946
2020-10-14,-0.006623149
2020-10-15,-0.0015277266999999999
2020-10-16,1.3494492e-4
2020-10-19,-0.016329885
2020-10-20,0.0047273636
2020-10-21,-0.0021957159000000003
2020-10-22,0.0052189827
2020-10-23,0.0034457445
2020-10-26,-0.018589497
2020-10-27,-0.0030255914
2020-10-28,-0.035287857
2020-10-29,0.011947274
2020-10-30,-0.012129544999999999
2020-11-02,0.012318253999999999
2020-11-03,0.017798305
2020-11-04,0.022047997
2020-11-05,0.019460201
2020-11-06,-2.8771161999999997e-4
2020-11-09,0.011699915
2020-11-10,-0.0013998151
2020-11-11,0.007651806
2020-11-12,-0.009978533000000001
2020-11-13,0.013610363
